,img_name,path,class_label
2497,5434.jpg,yawn-dataset\no yawn\5434.jpg,1
2498,5435.jpg,yawn-dataset\no yawn\5435.jpg,1
2499,5436.jpg,yawn-dataset\no yawn\5436.jpg,1
2500,5437.jpg,yawn-dataset\no yawn\5437.jpg,1
2501,5438.jpg,yawn-dataset\no yawn\5438.jpg,1
2502,5439.jpg,yawn-dataset\no yawn\5439.jpg,1
2503,5440.jpg,yawn-dataset\no yawn\5440.jpg,1
2504,5441.jpg,yawn-dataset\no yawn\5441.jpg,1
2505,5442.jpg,yawn-dataset\no yawn\5442.jpg,1
2506,5443.jpg,yawn-dataset\no yawn\5443.jpg,1
2507,5444.jpg,yawn-dataset\no yawn\5444.jpg,1
2508,5445.jpg,yawn-dataset\no yawn\5445.jpg,1
2509,5446.jpg,yawn-dataset\no yawn\5446.jpg,1
2510,5447.jpg,yawn-dataset\no yawn\5447.jpg,1
2511,5448.jpg,yawn-dataset\no yawn\5448.jpg,1
2512,5449.jpg,yawn-dataset\no yawn\5449.jpg,1
2513,5450.jpg,yawn-dataset\no yawn\5450.jpg,1
2514,5451.jpg,yawn-dataset\no yawn\5451.jpg,1
2515,5452.jpg,yawn-dataset\no yawn\5452.jpg,1
2516,5453.jpg,yawn-dataset\no yawn\5453.jpg,1
2517,5454.jpg,yawn-dataset\no yawn\5454.jpg,1
2518,5455.jpg,yawn-dataset\no yawn\5455.jpg,1
2519,5456.jpg,yawn-dataset\no yawn\5456.jpg,1
2520,5457.jpg,yawn-dataset\no yawn\5457.jpg,1
2521,5458.jpg,yawn-dataset\no yawn\5458.jpg,1
2522,5459.jpg,yawn-dataset\no yawn\5459.jpg,1
2523,5460.jpg,yawn-dataset\no yawn\5460.jpg,1
2524,5461.jpg,yawn-dataset\no yawn\5461.jpg,1
2525,5462.jpg,yawn-dataset\no yawn\5462.jpg,1
2526,5463.jpg,yawn-dataset\no yawn\5463.jpg,1
2527,5464.jpg,yawn-dataset\no yawn\5464.jpg,1
2528,5465.jpg,yawn-dataset\no yawn\5465.jpg,1
2529,5466.jpg,yawn-dataset\no yawn\5466.jpg,1
2530,5467.jpg,yawn-dataset\no yawn\5467.jpg,1
2531,5468.jpg,yawn-dataset\no yawn\5468.jpg,1
2532,5469.jpg,yawn-dataset\no yawn\5469.jpg,1
2533,5470.jpg,yawn-dataset\no yawn\5470.jpg,1
2534,5471.jpg,yawn-dataset\no yawn\5471.jpg,1
2535,5472.jpg,yawn-dataset\no yawn\5472.jpg,1
2536,5473.jpg,yawn-dataset\no yawn\5473.jpg,1
2537,5474.jpg,yawn-dataset\no yawn\5474.jpg,1
2538,5475.jpg,yawn-dataset\no yawn\5475.jpg,1
2539,5476.jpg,yawn-dataset\no yawn\5476.jpg,1
2540,5477.jpg,yawn-dataset\no yawn\5477.jpg,1
2541,5478.jpg,yawn-dataset\no yawn\5478.jpg,1
2542,5479.jpg,yawn-dataset\no yawn\5479.jpg,1
2543,5480.jpg,yawn-dataset\no yawn\5480.jpg,1
2544,5481.jpg,yawn-dataset\no yawn\5481.jpg,1
2545,5482.jpg,yawn-dataset\no yawn\5482.jpg,1
2546,5483.jpg,yawn-dataset\no yawn\5483.jpg,1
2547,5484.jpg,yawn-dataset\no yawn\5484.jpg,1
2548,5485.jpg,yawn-dataset\no yawn\5485.jpg,1
2549,5486.jpg,yawn-dataset\no yawn\5486.jpg,1
2550,5487.jpg,yawn-dataset\no yawn\5487.jpg,1
2551,5488.jpg,yawn-dataset\no yawn\5488.jpg,1
2552,5489.jpg,yawn-dataset\no yawn\5489.jpg,1
2553,5490.jpg,yawn-dataset\no yawn\5490.jpg,1
2554,5491.jpg,yawn-dataset\no yawn\5491.jpg,1
2555,5492.jpg,yawn-dataset\no yawn\5492.jpg,1
2556,5493.jpg,yawn-dataset\no yawn\5493.jpg,1
2557,5494.jpg,yawn-dataset\no yawn\5494.jpg,1
2558,5495.jpg,yawn-dataset\no yawn\5495.jpg,1
2559,5496.jpg,yawn-dataset\no yawn\5496.jpg,1
2560,5497.jpg,yawn-dataset\no yawn\5497.jpg,1
2561,5498.jpg,yawn-dataset\no yawn\5498.jpg,1
2562,5499.jpg,yawn-dataset\no yawn\5499.jpg,1
2563,5500.jpg,yawn-dataset\no yawn\5500.jpg,1
2564,5501.jpg,yawn-dataset\no yawn\5501.jpg,1
2565,5502.jpg,yawn-dataset\no yawn\5502.jpg,1
2566,5503.jpg,yawn-dataset\no yawn\5503.jpg,1
2567,5504.jpg,yawn-dataset\no yawn\5504.jpg,1
2568,5505.jpg,yawn-dataset\no yawn\5505.jpg,1
2569,5506.jpg,yawn-dataset\no yawn\5506.jpg,1
2570,5507.jpg,yawn-dataset\no yawn\5507.jpg,1
2571,5508.jpg,yawn-dataset\no yawn\5508.jpg,1
2572,5509.jpg,yawn-dataset\no yawn\5509.jpg,1
2573,5510.jpg,yawn-dataset\no yawn\5510.jpg,1
2574,5511.jpg,yawn-dataset\no yawn\5511.jpg,1
2575,5512.jpg,yawn-dataset\no yawn\5512.jpg,1
2576,5513.jpg,yawn-dataset\no yawn\5513.jpg,1
2577,5514.jpg,yawn-dataset\no yawn\5514.jpg,1
2578,5515.jpg,yawn-dataset\no yawn\5515.jpg,1
2579,5516.jpg,yawn-dataset\no yawn\5516.jpg,1
2580,5517.jpg,yawn-dataset\no yawn\5517.jpg,1
2581,5518.jpg,yawn-dataset\no yawn\5518.jpg,1
2582,5519.jpg,yawn-dataset\no yawn\5519.jpg,1
2583,5520.jpg,yawn-dataset\no yawn\5520.jpg,1
2584,5521.jpg,yawn-dataset\no yawn\5521.jpg,1
2585,5522.jpg,yawn-dataset\no yawn\5522.jpg,1
2586,5523.jpg,yawn-dataset\no yawn\5523.jpg,1
2587,5524.jpg,yawn-dataset\no yawn\5524.jpg,1
2588,5525.jpg,yawn-dataset\no yawn\5525.jpg,1
2589,5526.jpg,yawn-dataset\no yawn\5526.jpg,1
2590,5527.jpg,yawn-dataset\no yawn\5527.jpg,1
2591,1.jpg,yawn-dataset\yawn\1.jpg,0
2592,10.jpg,yawn-dataset\yawn\10.jpg,0
2593,100.jpg,yawn-dataset\yawn\100.jpg,0
2594,1000.jpg,yawn-dataset\yawn\1000.jpg,0
2595,1001.jpg,yawn-dataset\yawn\1001.jpg,0
2596,1002.jpg,yawn-dataset\yawn\1002.jpg,0
2597,1003.jpg,yawn-dataset\yawn\1003.jpg,0
2598,1005.jpg,yawn-dataset\yawn\1005.jpg,0
2599,1006.jpg,yawn-dataset\yawn\1006.jpg,0
2600,1007.jpg,yawn-dataset\yawn\1007.jpg,0
2601,1008.jpg,yawn-dataset\yawn\1008.jpg,0
2602,1009.jpg,yawn-dataset\yawn\1009.jpg,0
2603,101.jpg,yawn-dataset\yawn\101.jpg,0
2604,1010.jpg,yawn-dataset\yawn\1010.jpg,0
2605,1011.jpg,yawn-dataset\yawn\1011.jpg,0
2606,1012.jpg,yawn-dataset\yawn\1012.jpg,0
2607,1013.jpg,yawn-dataset\yawn\1013.jpg,0
2608,1014.jpg,yawn-dataset\yawn\1014.jpg,0
2609,1015.jpg,yawn-dataset\yawn\1015.jpg,0
2610,1016.jpg,yawn-dataset\yawn\1016.jpg,0
2611,1017.jpg,yawn-dataset\yawn\1017.jpg,0
2612,1018.jpg,yawn-dataset\yawn\1018.jpg,0
2613,1019.jpg,yawn-dataset\yawn\1019.jpg,0
2614,102.jpg,yawn-dataset\yawn\102.jpg,0
2615,1020.jpg,yawn-dataset\yawn\1020.jpg,0
2616,1021.jpg,yawn-dataset\yawn\1021.jpg,0
2617,1022.jpg,yawn-dataset\yawn\1022.jpg,0
2618,1023.jpg,yawn-dataset\yawn\1023.jpg,0
2619,1024.jpg,yawn-dataset\yawn\1024.jpg,0
2620,1025.jpg,yawn-dataset\yawn\1025.jpg,0
2621,1026.jpg,yawn-dataset\yawn\1026.jpg,0
2622,1027.jpg,yawn-dataset\yawn\1027.jpg,0
2623,1028.jpg,yawn-dataset\yawn\1028.jpg,0
2624,1029.jpg,yawn-dataset\yawn\1029.jpg,0
2625,103.jpg,yawn-dataset\yawn\103.jpg,0
2626,1030.jpg,yawn-dataset\yawn\1030.jpg,0
2627,1031.jpg,yawn-dataset\yawn\1031.jpg,0
2628,1032.jpg,yawn-dataset\yawn\1032.jpg,0
2629,1033.jpg,yawn-dataset\yawn\1033.jpg,0
2630,1034.jpg,yawn-dataset\yawn\1034.jpg,0
2631,1035.jpg,yawn-dataset\yawn\1035.jpg,0
2632,1036.jpg,yawn-dataset\yawn\1036.jpg,0
2633,1037.jpg,yawn-dataset\yawn\1037.jpg,0
2634,1038.jpg,yawn-dataset\yawn\1038.jpg,0
2635,1039.jpg,yawn-dataset\yawn\1039.jpg,0
2636,104.jpg,yawn-dataset\yawn\104.jpg,0
2637,1040.jpg,yawn-dataset\yawn\1040.jpg,0
2638,1041.jpg,yawn-dataset\yawn\1041.jpg,0
2639,1044.jpg,yawn-dataset\yawn\1044.jpg,0
2640,1045.jpg,yawn-dataset\yawn\1045.jpg,0
2641,1046.jpg,yawn-dataset\yawn\1046.jpg,0
2642,1047.jpg,yawn-dataset\yawn\1047.jpg,0
2643,1048.jpg,yawn-dataset\yawn\1048.jpg,0
2644,1049.jpg,yawn-dataset\yawn\1049.jpg,0
2645,105.jpg,yawn-dataset\yawn\105.jpg,0
2646,1050.jpg,yawn-dataset\yawn\1050.jpg,0
2647,1053.jpg,yawn-dataset\yawn\1053.jpg,0
2648,1056.jpg,yawn-dataset\yawn\1056.jpg,0
2649,1057.jpg,yawn-dataset\yawn\1057.jpg,0
2650,1058.jpg,yawn-dataset\yawn\1058.jpg,0
2651,1059.jpg,yawn-dataset\yawn\1059.jpg,0
2652,106.jpg,yawn-dataset\yawn\106.jpg,0
2653,1060.jpg,yawn-dataset\yawn\1060.jpg,0
2654,1061.jpg,yawn-dataset\yawn\1061.jpg,0
2655,1062.jpg,yawn-dataset\yawn\1062.jpg,0
2656,1063.jpg,yawn-dataset\yawn\1063.jpg,0
2657,1064.jpg,yawn-dataset\yawn\1064.jpg,0
2658,1065.jpg,yawn-dataset\yawn\1065.jpg,0
2659,1066.jpg,yawn-dataset\yawn\1066.jpg,0
2660,1067.jpg,yawn-dataset\yawn\1067.jpg,0
2661,1068.jpg,yawn-dataset\yawn\1068.jpg,0
2662,1069.jpg,yawn-dataset\yawn\1069.jpg,0
2663,107.jpg,yawn-dataset\yawn\107.jpg,0
2664,1071.jpg,yawn-dataset\yawn\1071.jpg,0
2665,1072.jpg,yawn-dataset\yawn\1072.jpg,0
2666,1075.jpg,yawn-dataset\yawn\1075.jpg,0
2667,108.jpg,yawn-dataset\yawn\108.jpg,0
2668,1081.jpg,yawn-dataset\yawn\1081.jpg,0
2669,1082.jpg,yawn-dataset\yawn\1082.jpg,0
2670,1083.jpg,yawn-dataset\yawn\1083.jpg,0
2671,1084.jpg,yawn-dataset\yawn\1084.jpg,0
2672,1085.jpg,yawn-dataset\yawn\1085.jpg,0
2673,1086.jpg,yawn-dataset\yawn\1086.jpg,0
2674,1087.jpg,yawn-dataset\yawn\1087.jpg,0
2675,1089.jpg,yawn-dataset\yawn\1089.jpg,0
2676,109.jpg,yawn-dataset\yawn\109.jpg,0
2677,1091.jpg,yawn-dataset\yawn\1091.jpg,0
2678,1093.jpg,yawn-dataset\yawn\1093.jpg,0
2679,1094.jpg,yawn-dataset\yawn\1094.jpg,0
2680,1099.jpg,yawn-dataset\yawn\1099.jpg,0
2681,11.jpg,yawn-dataset\yawn\11.jpg,0
2682,110.jpg,yawn-dataset\yawn\110.jpg,0
2683,1100.jpg,yawn-dataset\yawn\1100.jpg,0
2684,1101.jpg,yawn-dataset\yawn\1101.jpg,0
2685,1102.jpg,yawn-dataset\yawn\1102.jpg,0
2686,1104.jpg,yawn-dataset\yawn\1104.jpg,0
2687,1105.jpg,yawn-dataset\yawn\1105.jpg,0
2688,1106.jpg,yawn-dataset\yawn\1106.jpg,0
2689,1107.jpg,yawn-dataset\yawn\1107.jpg,0
2690,1108.jpg,yawn-dataset\yawn\1108.jpg,0
2691,1109.jpg,yawn-dataset\yawn\1109.jpg,0
2692,111.jpg,yawn-dataset\yawn\111.jpg,0
2693,1110.jpg,yawn-dataset\yawn\1110.jpg,0
2694,1111.jpg,yawn-dataset\yawn\1111.jpg,0
2695,1112.jpg,yawn-dataset\yawn\1112.jpg,0
2696,1113.jpg,yawn-dataset\yawn\1113.jpg,0
2697,1114.jpg,yawn-dataset\yawn\1114.jpg,0
2698,1115.jpg,yawn-dataset\yawn\1115.jpg,0
2699,112.jpg,yawn-dataset\yawn\112.jpg,0
2700,1120.jpg,yawn-dataset\yawn\1120.jpg,0
2701,1121.jpg,yawn-dataset\yawn\1121.jpg,0
2702,1122.jpg,yawn-dataset\yawn\1122.jpg,0
2703,1123.jpg,yawn-dataset\yawn\1123.jpg,0
2704,1124.jpg,yawn-dataset\yawn\1124.jpg,0
2705,113.jpg,yawn-dataset\yawn\113.jpg,0
2706,1133.jpg,yawn-dataset\yawn\1133.jpg,0
2707,1134.jpg,yawn-dataset\yawn\1134.jpg,0
2708,1135.jpg,yawn-dataset\yawn\1135.jpg,0
2709,1136.jpg,yawn-dataset\yawn\1136.jpg,0
2710,1137.jpg,yawn-dataset\yawn\1137.jpg,0
2711,1138.jpg,yawn-dataset\yawn\1138.jpg,0
2712,1139.jpg,yawn-dataset\yawn\1139.jpg,0
2713,114.jpg,yawn-dataset\yawn\114.jpg,0
2714,1140.jpg,yawn-dataset\yawn\1140.jpg,0
2715,1141.jpg,yawn-dataset\yawn\1141.jpg,0
2716,1142.jpg,yawn-dataset\yawn\1142.jpg,0
2717,1143.jpg,yawn-dataset\yawn\1143.jpg,0
2718,1144.jpg,yawn-dataset\yawn\1144.jpg,0
2719,1145.jpg,yawn-dataset\yawn\1145.jpg,0
2720,1146.jpg,yawn-dataset\yawn\1146.jpg,0
2721,1147.jpg,yawn-dataset\yawn\1147.jpg,0
2722,1148.jpg,yawn-dataset\yawn\1148.jpg,0
2723,1149.jpg,yawn-dataset\yawn\1149.jpg,0
2724,115.jpg,yawn-dataset\yawn\115.jpg,0
2725,1150.jpg,yawn-dataset\yawn\1150.jpg,0
2726,1153.jpg,yawn-dataset\yawn\1153.jpg,0
2727,1154.jpg,yawn-dataset\yawn\1154.jpg,0
2728,1155.jpg,yawn-dataset\yawn\1155.jpg,0
2729,1157.jpg,yawn-dataset\yawn\1157.jpg,0
2730,1158.jpg,yawn-dataset\yawn\1158.jpg,0
2731,116.jpg,yawn-dataset\yawn\116.jpg,0
2732,1161.jpg,yawn-dataset\yawn\1161.jpg,0
2733,1162.jpg,yawn-dataset\yawn\1162.jpg,0
2734,1163.jpg,yawn-dataset\yawn\1163.jpg,0
2735,1164.jpg,yawn-dataset\yawn\1164.jpg,0
2736,1165.jpg,yawn-dataset\yawn\1165.jpg,0
2737,1166.jpg,yawn-dataset\yawn\1166.jpg,0
2738,1167.jpg,yawn-dataset\yawn\1167.jpg,0
2739,1168.jpg,yawn-dataset\yawn\1168.jpg,0
2740,1169.jpg,yawn-dataset\yawn\1169.jpg,0
2741,117.jpg,yawn-dataset\yawn\117.jpg,0
2742,1170.jpg,yawn-dataset\yawn\1170.jpg,0
2743,1171.jpg,yawn-dataset\yawn\1171.jpg,0
2744,1172.jpg,yawn-dataset\yawn\1172.jpg,0
2745,1173.jpg,yawn-dataset\yawn\1173.jpg,0
2746,1174.jpg,yawn-dataset\yawn\1174.jpg,0
2747,1175.jpg,yawn-dataset\yawn\1175.jpg,0
2748,1176.jpg,yawn-dataset\yawn\1176.jpg,0
2749,1177.jpg,yawn-dataset\yawn\1177.jpg,0
2750,1178.jpg,yawn-dataset\yawn\1178.jpg,0
2751,118.jpg,yawn-dataset\yawn\118.jpg,0
2752,1180.jpg,yawn-dataset\yawn\1180.jpg,0
2753,1181.jpg,yawn-dataset\yawn\1181.jpg,0
2754,1186.jpg,yawn-dataset\yawn\1186.jpg,0
2755,1187.jpg,yawn-dataset\yawn\1187.jpg,0
2756,1188.jpg,yawn-dataset\yawn\1188.jpg,0
2757,1189.jpg,yawn-dataset\yawn\1189.jpg,0
2758,119.jpg,yawn-dataset\yawn\119.jpg,0
2759,1190.jpg,yawn-dataset\yawn\1190.jpg,0
2760,1191.jpg,yawn-dataset\yawn\1191.jpg,0
2761,1192.jpg,yawn-dataset\yawn\1192.jpg,0
2762,1193.jpg,yawn-dataset\yawn\1193.jpg,0
2763,1194.jpg,yawn-dataset\yawn\1194.jpg,0
2764,1197.jpg,yawn-dataset\yawn\1197.jpg,0
2765,1198.jpg,yawn-dataset\yawn\1198.jpg,0
2766,120.jpg,yawn-dataset\yawn\120.jpg,0
2767,1201.jpg,yawn-dataset\yawn\1201.jpg,0
2768,1202.jpg,yawn-dataset\yawn\1202.jpg,0
2769,1203.jpg,yawn-dataset\yawn\1203.jpg,0
2770,1204.jpg,yawn-dataset\yawn\1204.jpg,0
2771,1205.jpg,yawn-dataset\yawn\1205.jpg,0
2772,1206.jpg,yawn-dataset\yawn\1206.jpg,0
2773,1207.jpg,yawn-dataset\yawn\1207.jpg,0
2774,1208.jpg,yawn-dataset\yawn\1208.jpg,0
2775,1209.jpg,yawn-dataset\yawn\1209.jpg,0
2776,121.jpg,yawn-dataset\yawn\121.jpg,0
2777,1210.jpg,yawn-dataset\yawn\1210.jpg,0
2778,1211.jpg,yawn-dataset\yawn\1211.jpg,0
2779,1212.jpg,yawn-dataset\yawn\1212.jpg,0
2780,1213.jpg,yawn-dataset\yawn\1213.jpg,0
2781,1214.jpg,yawn-dataset\yawn\1214.jpg,0
2782,1215.jpg,yawn-dataset\yawn\1215.jpg,0
2783,1216.jpg,yawn-dataset\yawn\1216.jpg,0
2784,1217.jpg,yawn-dataset\yawn\1217.jpg,0
2785,1218.jpg,yawn-dataset\yawn\1218.jpg,0
2786,1219.jpg,yawn-dataset\yawn\1219.jpg,0
2787,122.jpg,yawn-dataset\yawn\122.jpg,0
2788,1220.jpg,yawn-dataset\yawn\1220.jpg,0
2789,1221.jpg,yawn-dataset\yawn\1221.jpg,0
2790,1222.jpg,yawn-dataset\yawn\1222.jpg,0
2791,1223.jpg,yawn-dataset\yawn\1223.jpg,0
2792,1224.jpg,yawn-dataset\yawn\1224.jpg,0
2793,1225.jpg,yawn-dataset\yawn\1225.jpg,0
2794,1226.jpg,yawn-dataset\yawn\1226.jpg,0
2795,1227.jpg,yawn-dataset\yawn\1227.jpg,0
2796,1228.jpg,yawn-dataset\yawn\1228.jpg,0
2797,1229.jpg,yawn-dataset\yawn\1229.jpg,0
2798,123.jpg,yawn-dataset\yawn\123.jpg,0
2799,1230.jpg,yawn-dataset\yawn\1230.jpg,0
2800,1231.jpg,yawn-dataset\yawn\1231.jpg,0
2801,1232.jpg,yawn-dataset\yawn\1232.jpg,0
2802,1233.jpg,yawn-dataset\yawn\1233.jpg,0
2803,1234.jpg,yawn-dataset\yawn\1234.jpg,0
2804,1235.jpg,yawn-dataset\yawn\1235.jpg,0
2805,1236.jpg,yawn-dataset\yawn\1236.jpg,0
2806,1237.jpg,yawn-dataset\yawn\1237.jpg,0
2807,1238.jpg,yawn-dataset\yawn\1238.jpg,0
2808,1239.jpg,yawn-dataset\yawn\1239.jpg,0
2809,124.jpg,yawn-dataset\yawn\124.jpg,0
2810,1240.jpg,yawn-dataset\yawn\1240.jpg,0
2811,1241.jpg,yawn-dataset\yawn\1241.jpg,0
2812,1242.jpg,yawn-dataset\yawn\1242.jpg,0
2813,1243.jpg,yawn-dataset\yawn\1243.jpg,0
2814,1244.jpg,yawn-dataset\yawn\1244.jpg,0
2815,1245.jpg,yawn-dataset\yawn\1245.jpg,0
2816,1246.jpg,yawn-dataset\yawn\1246.jpg,0
2817,1247.jpg,yawn-dataset\yawn\1247.jpg,0
2818,125.jpg,yawn-dataset\yawn\125.jpg,0
2819,1251.jpg,yawn-dataset\yawn\1251.jpg,0
2820,1253.jpg,yawn-dataset\yawn\1253.jpg,0
2821,1255.jpg,yawn-dataset\yawn\1255.jpg,0
2822,1256.jpg,yawn-dataset\yawn\1256.jpg,0
2823,1257.jpg,yawn-dataset\yawn\1257.jpg,0
2824,1258.jpg,yawn-dataset\yawn\1258.jpg,0
2825,1259.jpg,yawn-dataset\yawn\1259.jpg,0
2826,126.jpg,yawn-dataset\yawn\126.jpg,0
2827,1260.jpg,yawn-dataset\yawn\1260.jpg,0
2828,1261.jpg,yawn-dataset\yawn\1261.jpg,0
2829,1262.jpg,yawn-dataset\yawn\1262.jpg,0
2830,1263.jpg,yawn-dataset\yawn\1263.jpg,0
2831,1264.jpg,yawn-dataset\yawn\1264.jpg,0
2832,1265.jpg,yawn-dataset\yawn\1265.jpg,0
2833,1266.jpg,yawn-dataset\yawn\1266.jpg,0
2834,1267.jpg,yawn-dataset\yawn\1267.jpg,0
2835,1268.jpg,yawn-dataset\yawn\1268.jpg,0
2836,1269.jpg,yawn-dataset\yawn\1269.jpg,0
2837,127.jpg,yawn-dataset\yawn\127.jpg,0
2838,1275.jpg,yawn-dataset\yawn\1275.jpg,0
2839,1276.jpg,yawn-dataset\yawn\1276.jpg,0
2840,1277.jpg,yawn-dataset\yawn\1277.jpg,0
2841,1279.jpg,yawn-dataset\yawn\1279.jpg,0
2842,128.jpg,yawn-dataset\yawn\128.jpg,0
2843,1280.jpg,yawn-dataset\yawn\1280.jpg,0
2844,1281.jpg,yawn-dataset\yawn\1281.jpg,0
2845,1282.jpg,yawn-dataset\yawn\1282.jpg,0
2846,1283.jpg,yawn-dataset\yawn\1283.jpg,0
2847,1284.jpg,yawn-dataset\yawn\1284.jpg,0
2848,1285.jpg,yawn-dataset\yawn\1285.jpg,0
2849,1286.jpg,yawn-dataset\yawn\1286.jpg,0
2850,1287.jpg,yawn-dataset\yawn\1287.jpg,0
2851,1288.jpg,yawn-dataset\yawn\1288.jpg,0
2852,1289.jpg,yawn-dataset\yawn\1289.jpg,0
2853,129.jpg,yawn-dataset\yawn\129.jpg,0
2854,1290.jpg,yawn-dataset\yawn\1290.jpg,0
2855,1291.jpg,yawn-dataset\yawn\1291.jpg,0
2856,1292.jpg,yawn-dataset\yawn\1292.jpg,0
2857,1293.jpg,yawn-dataset\yawn\1293.jpg,0
2858,1294.jpg,yawn-dataset\yawn\1294.jpg,0
2859,1295.jpg,yawn-dataset\yawn\1295.jpg,0
2860,1296.jpg,yawn-dataset\yawn\1296.jpg,0
2861,130.jpg,yawn-dataset\yawn\130.jpg,0
2862,1301.jpg,yawn-dataset\yawn\1301.jpg,0
2863,1302.jpg,yawn-dataset\yawn\1302.jpg,0
2864,1303.jpg,yawn-dataset\yawn\1303.jpg,0
2865,1304.jpg,yawn-dataset\yawn\1304.jpg,0
2866,1305.jpg,yawn-dataset\yawn\1305.jpg,0
2867,1306.jpg,yawn-dataset\yawn\1306.jpg,0
2868,131.jpg,yawn-dataset\yawn\131.jpg,0
2869,1310.jpg,yawn-dataset\yawn\1310.jpg,0
2870,1311.jpg,yawn-dataset\yawn\1311.jpg,0
2871,1312.jpg,yawn-dataset\yawn\1312.jpg,0
2872,1313.jpg,yawn-dataset\yawn\1313.jpg,0
2873,1314.jpg,yawn-dataset\yawn\1314.jpg,0
2874,1315.jpg,yawn-dataset\yawn\1315.jpg,0
2875,1316.jpg,yawn-dataset\yawn\1316.jpg,0
2876,1317.jpg,yawn-dataset\yawn\1317.jpg,0
2877,1318.jpg,yawn-dataset\yawn\1318.jpg,0
2878,1319.jpg,yawn-dataset\yawn\1319.jpg,0
2879,132.jpg,yawn-dataset\yawn\132.jpg,0
2880,1320.jpg,yawn-dataset\yawn\1320.jpg,0
2881,1321.jpg,yawn-dataset\yawn\1321.jpg,0
2882,1322.jpg,yawn-dataset\yawn\1322.jpg,0
2883,1323.jpg,yawn-dataset\yawn\1323.jpg,0
2884,1324.jpg,yawn-dataset\yawn\1324.jpg,0
2885,1325.jpg,yawn-dataset\yawn\1325.jpg,0
2886,1326.jpg,yawn-dataset\yawn\1326.jpg,0
2887,1327.jpg,yawn-dataset\yawn\1327.jpg,0
2888,1328.jpg,yawn-dataset\yawn\1328.jpg,0
2889,1329.jpg,yawn-dataset\yawn\1329.jpg,0
2890,133.jpg,yawn-dataset\yawn\133.jpg,0
2891,1330.jpg,yawn-dataset\yawn\1330.jpg,0
2892,1331.jpg,yawn-dataset\yawn\1331.jpg,0
2893,1332.jpg,yawn-dataset\yawn\1332.jpg,0
2894,1333.jpg,yawn-dataset\yawn\1333.jpg,0
2895,1334.jpg,yawn-dataset\yawn\1334.jpg,0
2896,1335.jpg,yawn-dataset\yawn\1335.jpg,0
2897,1336.jpg,yawn-dataset\yawn\1336.jpg,0
2898,1337.jpg,yawn-dataset\yawn\1337.jpg,0
2899,1338.jpg,yawn-dataset\yawn\1338.jpg,0
2900,1339.jpg,yawn-dataset\yawn\1339.jpg,0
2901,134.jpg,yawn-dataset\yawn\134.jpg,0
2902,1340.jpg,yawn-dataset\yawn\1340.jpg,0
2903,1341.jpg,yawn-dataset\yawn\1341.jpg,0
2904,1342.jpg,yawn-dataset\yawn\1342.jpg,0
2905,1343.jpg,yawn-dataset\yawn\1343.jpg,0
2906,1344.jpg,yawn-dataset\yawn\1344.jpg,0
2907,1345.jpg,yawn-dataset\yawn\1345.jpg,0
2908,1346.jpg,yawn-dataset\yawn\1346.jpg,0
2909,1347.jpg,yawn-dataset\yawn\1347.jpg,0
2910,1348.jpg,yawn-dataset\yawn\1348.jpg,0
2911,1349.jpg,yawn-dataset\yawn\1349.jpg,0
2912,135.jpg,yawn-dataset\yawn\135.jpg,0
2913,1350.jpg,yawn-dataset\yawn\1350.jpg,0
2914,1351.jpg,yawn-dataset\yawn\1351.jpg,0
2915,1352.jpg,yawn-dataset\yawn\1352.jpg,0
2916,1353.jpg,yawn-dataset\yawn\1353.jpg,0
2917,1354.jpg,yawn-dataset\yawn\1354.jpg,0
2918,1355.jpg,yawn-dataset\yawn\1355.jpg,0
2919,1356.jpg,yawn-dataset\yawn\1356.jpg,0
2920,1357.jpg,yawn-dataset\yawn\1357.jpg,0
2921,1358.jpg,yawn-dataset\yawn\1358.jpg,0
2922,1359.jpg,yawn-dataset\yawn\1359.jpg,0
2923,136.jpg,yawn-dataset\yawn\136.jpg,0
2924,1360.jpg,yawn-dataset\yawn\1360.jpg,0
2925,1361.jpg,yawn-dataset\yawn\1361.jpg,0
2926,1362.jpg,yawn-dataset\yawn\1362.jpg,0
2927,1363.jpg,yawn-dataset\yawn\1363.jpg,0
2928,1364.jpg,yawn-dataset\yawn\1364.jpg,0
2929,1365.jpg,yawn-dataset\yawn\1365.jpg,0
2930,1366.jpg,yawn-dataset\yawn\1366.jpg,0
2931,1367.jpg,yawn-dataset\yawn\1367.jpg,0
2932,1368.jpg,yawn-dataset\yawn\1368.jpg,0
2933,1369.jpg,yawn-dataset\yawn\1369.jpg,0
2934,137.jpg,yawn-dataset\yawn\137.jpg,0
2935,1370.jpg,yawn-dataset\yawn\1370.jpg,0
2936,1371.jpg,yawn-dataset\yawn\1371.jpg,0
2937,1372.jpg,yawn-dataset\yawn\1372.jpg,0
2938,1373.jpg,yawn-dataset\yawn\1373.jpg,0
2939,1374.jpg,yawn-dataset\yawn\1374.jpg,0
2940,1375.jpg,yawn-dataset\yawn\1375.jpg,0
2941,1376.jpg,yawn-dataset\yawn\1376.jpg,0
2942,1377.jpg,yawn-dataset\yawn\1377.jpg,0
2943,1378.jpg,yawn-dataset\yawn\1378.jpg,0
2944,1379.jpg,yawn-dataset\yawn\1379.jpg,0
2945,138.jpg,yawn-dataset\yawn\138.jpg,0
2946,1380.jpg,yawn-dataset\yawn\1380.jpg,0
